execution_id,job_id,job_name,job_type,scheduled_hour,day_of_week,start_delay_minutes,previous_success_count,previous_failure_count,average_runtime_minutes,expected_data_volume,cpu_usage_percent,memory_usage_percent,dependency_status,job_status
9259,JOB018,VENDOR_DATA_SYNC,Data Processing,7,Sunday,25,10,7,33,428459,84,75,Ready,Failed
9260,JOB009,STOCK_UPDATE,Reporting,6,Thursday,5,3,8,11,424069,75,72,Delayed,Failed
9261,JOB009,STOCK_UPDATE,Reporting,22,Thursday,19,13,6,120,368393,95,29,Ready,Success
9262,JOB018,VENDOR_DATA_SYNC,Data Transfer,20,Sunday,22,25,7,22,497477,54,38,Delayed,Success
9263,JOB007,CUSTOMER_REPORT,Synchronization,1,Friday,21,11,5,35,129205,42,66,Ready,Failed
9264,JOB019,SYSTEM_MONITORING,Data Transfer,10,Wednesday,14,17,8,47,45373,63,73,Ready,Failed
9265,JOB019,SYSTEM_MONITORING,Synchronization,21,Friday,5,6,1,88,348968,20,26,Ready,Success
9266,JOB015,DAILY_ANALYTICS,Data Processing,9,Sunday,27,22,2,39,473379,85,58,Ready,Success
9267,JOB015,DAILY_ANALYTICS,Data Transfer,2,Tuesday,2,0,1,75,160879,31,51,Ready,Failed
9268,JOB008,SALES_REPORT,Reporting,19,Friday,10,26,5,98,241714,32,42,Ready,Failed
9269,JOB014,MASTER_DATA_SYNC,Backup,9,Saturday,7,29,2,8,1448,46,69,Delayed,Success
9270,JOB016,WAREHOUSE_UPDATE,Reporting,17,Sunday,24,12,0,55,132140,39,38,Ready,Success
9271,JOB016,WAREHOUSE_UPDATE,Backup,13,Saturday,21,15,3,98,352160,25,86,Ready,Success
9272,JOB018,VENDOR_DATA_SYNC,Synchronization,17,Sunday,17,4,4,34,268052,27,44,Ready,Success
9273,JOB017,INVOICE_PROCESSING,Reporting,23,Tuesday,16,18,3,98,356888,40,44,Ready,Success
9274,JOB002,MONTHLY_PAYROLL,Data Transfer,7,Saturday,18,24,5,57,270513,40,25,Ready,Success
9275,JOB010,ORDER_PROCESSING,Backup,9,Saturday,18,8,2,86,374750,64,34,Ready,Success
9276,JOB014,MASTER_DATA_SYNC,Data Processing,21,Monday,23,22,9,111,385573,89,82,Ready,Failed
9277,JOB008,SALES_REPORT,Data Transfer,12,Thursday,20,27,5,114,35508,63,39,Not Ready,Failed
9278,JOB020,ARCHIVE_JOB,Reporting,20,Saturday,16,8,9,78,225916,78,62,Ready,Success
9279,JOB006,FINANCE_REPORT,Data Processing,7,Thursday,26,11,0,18,27595,49,86,Ready,Failed
9280,JOB004,DATA_TRANSFER,Data Processing,3,Sunday,3,17,5,40,381024,29,23,Ready,Success
9281,JOB011,EMPLOYEE_DATA_SYNC,Data Processing,3,Wednesday,6,26,7,91,168732,94,25,Ready,Success
9282,JOB020,ARCHIVE_JOB,Data Processing,4,Friday,4,25,9,16,211860,20,78,Not Ready,Failed
9283,JOB015,DAILY_ANALYTICS,Data Transfer,0,Monday,25,23,7,80,255048,29,71,Delayed,Failed
9284,JOB019,SYSTEM_MONITORING,Synchronization,16,Sunday,30,25,0,38,46432,44,38,Ready,Success
9285,JOB017,INVOICE_PROCESSING,Data Processing,1,Tuesday,28,9,6,30,322002,93,45,Delayed,Failed
9286,JOB020,ARCHIVE_JOB,Synchronization,7,Wednesday,15,25,9,10,105347,33,67,Ready,Success
9287,JOB005,BACKUP_JOB,Synchronization,6,Monday,5,28,9,105,51228,22,74,Ready,Success
9288,JOB014,MASTER_DATA_SYNC,Reporting,14,Monday,13,16,3,119,312304,87,78,Ready,Failed
9289,JOB011,EMPLOYEE_DATA_SYNC,Data Transfer,4,Sunday,25,18,5,57,94164,59,93,Delayed,Failed
9290,JOB008,SALES_REPORT,Data Processing,1,Tuesday,19,23,5,19,163122,52,57,Ready,Success
9291,JOB012,DATABASE_BACKUP,Backup,6,Tuesday,1,10,4,110,492770,26,24,Not Ready,Failed
9292,JOB013,LOG_CLEANUP,Reporting,7,Thursday,24,15,9,107,255311,22,61,Ready,Success
9293,JOB019,SYSTEM_MONITORING,Data Transfer,6,Friday,30,7,8,23,101700,56,54,Ready,Success
9294,JOB001,DAILY_SALES,Data Transfer,6,Sunday,17,29,9,108,99427,45,88,Ready,Failed
9295,JOB004,DATA_TRANSFER,Synchronization,13,Wednesday,17,25,7,51,407137,44,22,Delayed,Failed
9296,JOB005,BACKUP_JOB,Reporting,20,Friday,12,23,5,91,455854,59,60,Ready,Success
9297,JOB004,DATA_TRANSFER,Data Transfer,17,Wednesday,27,26,3,104,206628,62,51,Delayed,Failed
9298,JOB011,EMPLOYEE_DATA_SYNC,Reporting,5,Monday,17,14,3,81,92546,63,55,Delayed,Success
9299,JOB013,LOG_CLEANUP,Data Transfer,3,Saturday,16,27,8,99,311651,90,49,Ready,Success
9300,JOB008,SALES_REPORT,Synchronization,9,Saturday,12,10,3,65,292733,48,58,Delayed,Success
9301,JOB004,DATA_TRANSFER,Data Processing,17,Sunday,27,6,6,105,369120,76,79,Ready,Failed
9302,JOB007,CUSTOMER_REPORT,Data Processing,11,Tuesday,11,1,5,94,297989,28,75,Delayed,Success
9303,JOB013,LOG_CLEANUP,Data Transfer,15,Tuesday,2,18,1,111,124995,41,95,Ready,Success
9304,JOB007,CUSTOMER_REPORT,Data Transfer,6,Monday,21,8,4,116,345659,95,77,Ready,Failed
9305,JOB014,MASTER_DATA_SYNC,Reporting,5,Monday,6,17,2,56,495606,89,45,Ready,Success
9306,JOB017,INVOICE_PROCESSING,Synchronization,4,Wednesday,0,12,8,22,290422,25,24,Ready,Success
9307,JOB018,VENDOR_DATA_SYNC,Reporting,2,Monday,29,22,9,64,24348,46,75,Not Ready,Failed
9308,JOB017,INVOICE_PROCESSING,Reporting,11,Sunday,4,0,0,51,388531,71,52,Not Ready,Failed
9309,JOB017,INVOICE_PROCESSING,Backup,14,Wednesday,20,18,9,61,232120,89,28,Not Ready,Failed
9310,JOB016,WAREHOUSE_UPDATE,Backup,9,Friday,0,12,3,37,295934,68,51,Ready,Success
9311,JOB006,FINANCE_REPORT,Data Processing,19,Tuesday,3,13,3,108,58669,42,47,Delayed,Failed
9312,JOB011,EMPLOYEE_DATA_SYNC,Synchronization,18,Tuesday,25,16,8,36,5972,40,42,Ready,Failed
9313,JOB001,DAILY_SALES,Synchronization,15,Saturday,0,21,0,8,17015,93,88,Not Ready,Failed
9314,JOB006,FINANCE_REPORT,Data Processing,10,Saturday,12,19,1,45,484290,27,81,Not Ready,Failed
9315,JOB008,SALES_REPORT,Synchronization,7,Sunday,13,0,0,23,491582,73,67,Delayed,Failed
9316,JOB012,DATABASE_BACKUP,Backup,2,Tuesday,14,4,0,11,196776,33,85,Ready,Success
9317,JOB003,INVENTORY_UPDATE,Backup,22,Sunday,16,29,0,115,81556,50,81,Not Ready,Failed
9318,JOB010,ORDER_PROCESSING,Backup,6,Friday,11,19,2,103,197870,70,88,Not Ready,Failed
9319,JOB010,ORDER_PROCESSING,Reporting,22,Friday,30,13,3,30,307604,81,75,Ready,Success
9320,JOB008,SALES_REPORT,Data Transfer,6,Thursday,6,26,9,112,147214,37,93,Ready,Failed
9321,JOB006,FINANCE_REPORT,Data Processing,13,Wednesday,22,25,1,91,63823,66,55,Ready,Success
9322,JOB004,DATA_TRANSFER,Reporting,1,Saturday,18,29,0,102,428569,71,55,Ready,Failed
9323,JOB009,STOCK_UPDATE,Synchronization,9,Wednesday,22,26,4,55,443800,56,75,Ready,Success
9324,JOB015,DAILY_ANALYTICS,Data Transfer,18,Saturday,2,25,5,60,304663,49,26,Delayed,Success
9325,JOB016,WAREHOUSE_UPDATE,Synchronization,8,Thursday,17,17,1,75,323043,49,51,Ready,Success
9326,JOB002,MONTHLY_PAYROLL,Data Processing,15,Tuesday,25,12,2,79,406552,94,20,Ready,Success
9327,JOB004,DATA_TRANSFER,Data Transfer,18,Sunday,30,22,9,55,220303,67,77,Ready,Failed
9328,JOB002,MONTHLY_PAYROLL,Backup,17,Wednesday,3,11,2,12,191118,58,39,Ready,Success
9329,JOB008,SALES_REPORT,Backup,8,Saturday,29,14,1,17,150944,46,53,Ready,Success
9330,JOB011,EMPLOYEE_DATA_SYNC,Data Transfer,15,Wednesday,25,23,3,36,46649,35,70,Ready,Success
9331,JOB006,FINANCE_REPORT,Backup,12,Tuesday,2,3,4,109,55846,51,55,Delayed,Failed
9332,JOB010,ORDER_PROCESSING,Backup,9,Sunday,11,8,7,38,308427,48,45,Ready,Success
9333,JOB004,DATA_TRANSFER,Backup,19,Monday,22,2,5,22,88991,71,52,Ready,Failed
9334,JOB003,INVENTORY_UPDATE,Data Processing,13,Saturday,27,28,8,83,17597,93,20,Ready,Failed
9335,JOB012,DATABASE_BACKUP,Data Transfer,11,Monday,11,21,2,59,207465,94,86,Delayed,Failed
9336,JOB001,DAILY_SALES,Data Transfer,18,Thursday,16,10,9,47,450391,34,69,Ready,Failed
9337,JOB014,MASTER_DATA_SYNC,Reporting,6,Sunday,5,29,8,28,180353,63,54,Ready,Success
9338,JOB011,EMPLOYEE_DATA_SYNC,Synchronization,22,Friday,14,14,3,115,201086,42,54,Ready,Success
9339,JOB008,SALES_REPORT,Synchronization,14,Wednesday,29,15,7,25,344928,67,78,Ready,Success
9340,JOB013,LOG_CLEANUP,Reporting,15,Saturday,1,29,9,22,258767,42,32,Ready,Success
9341,JOB002,MONTHLY_PAYROLL,Synchronization,7,Wednesday,7,6,6,18,429781,90,41,Ready,Failed
9342,JOB006,FINANCE_REPORT,Backup,9,Thursday,13,6,6,57,321529,33,75,Ready,Failed
9343,JOB014,MASTER_DATA_SYNC,Data Transfer,3,Thursday,4,21,8,23,112058,92,24,Ready,Success
9344,JOB004,DATA_TRANSFER,Reporting,18,Wednesday,2,8,9,81,167231,73,62,Ready,Success
9345,JOB002,MONTHLY_PAYROLL,Data Processing,18,Saturday,9,16,1,61,126251,89,93,Ready,Success
9346,JOB003,INVENTORY_UPDATE,Backup,20,Sunday,6,12,4,68,153821,62,74,Ready,Success
9347,JOB020,ARCHIVE_JOB,Data Processing,14,Tuesday,29,8,2,84,239651,64,34,Ready,Success
9348,JOB018,VENDOR_DATA_SYNC,Backup,13,Sunday,10,28,6,6,131541,41,61,Not Ready,Failed
9349,JOB007,CUSTOMER_REPORT,Reporting,0,Tuesday,30,8,2,61,367209,80,28,Ready,Success
9350,JOB004,DATA_TRANSFER,Data Transfer,15,Friday,14,19,4,38,210757,37,90,Ready,Success
9351,JOB015,DAILY_ANALYTICS,Data Processing,9,Sunday,1,28,4,53,401432,63,76,Ready,Success
9352,JOB012,DATABASE_BACKUP,Data Transfer,18,Wednesday,4,27,1,94,159373,92,29,Ready,Success
9353,JOB008,SALES_REPORT,Backup,21,Wednesday,10,11,0,58,101254,37,83,Ready,Success
9354,JOB008,SALES_REPORT,Data Transfer,2,Saturday,7,20,5,26,450191,76,60,Ready,Success
9355,JOB007,CUSTOMER_REPORT,Data Transfer,4,Wednesday,12,18,0,88,440548,34,32,Ready,Failed
9356,JOB018,VENDOR_DATA_SYNC,Data Transfer,8,Saturday,10,22,8,97,395063,92,35,Delayed,Failed
9357,JOB018,VENDOR_DATA_SYNC,Data Transfer,17,Wednesday,16,14,9,86,153958,77,91,Ready,Failed
9358,JOB006,FINANCE_REPORT,Data Transfer,10,Thursday,14,17,4,97,385308,21,79,Ready,Failed
9359,JOB016,WAREHOUSE_UPDATE,Synchronization,15,Monday,0,7,0,110,136743,33,50,Ready,Success
9360,JOB015,DAILY_ANALYTICS,Data Transfer,1,Wednesday,18,24,7,48,304648,40,74,Ready,Success
9361,JOB006,FINANCE_REPORT,Data Processing,11,Monday,15,5,0,95,267297,62,90,Not Ready,Failed
9362,JOB013,LOG_CLEANUP,Synchronization,21,Tuesday,18,24,3,39,127769,64,53,Delayed,Success
9363,JOB009,STOCK_UPDATE,Data Processing,5,Friday,12,5,6,33,183335,53,23,Ready,Success
9364,JOB012,DATABASE_BACKUP,Backup,10,Sunday,22,2,3,10,325482,90,74,Delayed,Failed
9365,JOB016,WAREHOUSE_UPDATE,Data Processing,7,Sunday,21,25,4,120,248932,31,85,Ready,Success
9366,JOB007,CUSTOMER_REPORT,Synchronization,11,Tuesday,22,2,6,41,191524,26,78,Ready,Success
9367,JOB008,SALES_REPORT,Backup,1,Wednesday,3,1,3,93,337251,88,60,Ready,Success
9368,JOB019,SYSTEM_MONITORING,Backup,8,Sunday,10,4,4,89,178105,47,85,Ready,Failed
9369,JOB020,ARCHIVE_JOB,Data Transfer,14,Saturday,17,28,6,62,424672,44,66,Ready,Failed
9370,JOB001,DAILY_SALES,Data Processing,1,Tuesday,17,29,0,68,272497,85,46,Ready,Success
9371,JOB011,EMPLOYEE_DATA_SYNC,Data Transfer,0,Thursday,9,19,2,35,459817,70,40,Delayed,Success
9372,JOB009,STOCK_UPDATE,Data Transfer,9,Monday,16,11,0,108,55450,92,30,Ready,Failed
9373,JOB013,LOG_CLEANUP,Data Transfer,1,Saturday,29,5,2,54,408517,53,41,Ready,Success
9374,JOB003,INVENTORY_UPDATE,Data Transfer,11,Sunday,12,15,1,84,345861,65,42,Ready,Success
9375,JOB017,INVOICE_PROCESSING,Synchronization,22,Saturday,29,4,4,64,404224,66,84,Ready,Failed
9376,JOB009,STOCK_UPDATE,Data Processing,7,Wednesday,24,5,9,18,268434,51,78,Delayed,Failed
9377,JOB018,VENDOR_DATA_SYNC,Synchronization,4,Thursday,13,3,4,74,294618,31,95,Ready,Failed
9378,JOB016,WAREHOUSE_UPDATE,Synchronization,21,Monday,29,13,9,15,67167,38,89,Ready,Success
9379,JOB007,CUSTOMER_REPORT,Backup,0,Thursday,6,28,8,31,321855,66,47,Ready,Success
9380,JOB018,VENDOR_DATA_SYNC,Data Transfer,14,Tuesday,9,2,7,106,291495,57,44,Ready,Success
9381,JOB015,DAILY_ANALYTICS,Data Processing,5,Wednesday,2,16,2,73,168098,29,20,Ready,Success
9382,JOB005,BACKUP_JOB,Data Processing,11,Saturday,1,4,0,83,106405,29,51,Ready,Success
9383,JOB002,MONTHLY_PAYROLL,Data Processing,7,Saturday,29,21,4,42,451786,60,48,Not Ready,Failed
9384,JOB007,CUSTOMER_REPORT,Data Processing,12,Tuesday,18,20,2,66,368881,74,39,Ready,Success
9385,JOB015,DAILY_ANALYTICS,Data Transfer,18,Saturday,6,20,4,57,205991,90,65,Ready,Success
9386,JOB018,VENDOR_DATA_SYNC,Backup,0,Friday,4,27,8,84,298711,93,76,Ready,Success
9387,JOB006,FINANCE_REPORT,Synchronization,10,Wednesday,27,5,0,22,350789,62,31,Not Ready,Failed
9388,JOB008,SALES_REPORT,Backup,19,Tuesday,2,19,0,101,395365,57,91,Ready,Failed
9389,JOB012,DATABASE_BACKUP,Backup,0,Wednesday,24,29,8,103,282531,46,58,Not Ready,Success
9390,JOB003,INVENTORY_UPDATE,Data Transfer,7,Monday,1,27,2,56,430529,51,27,Ready,Failed
9391,JOB007,CUSTOMER_REPORT,Backup,4,Wednesday,22,3,9,28,390218,90,47,Ready,Failed
9392,JOB019,SYSTEM_MONITORING,Reporting,16,Wednesday,30,26,4,103,243007,67,50,Ready,Success
9393,JOB017,INVOICE_PROCESSING,Data Processing,7,Monday,25,12,8,11,392410,45,34,Ready,Success
9394,JOB015,DAILY_ANALYTICS,Reporting,9,Tuesday,21,7,4,18,1019,77,79,Ready,Success
9395,JOB011,EMPLOYEE_DATA_SYNC,Data Transfer,1,Wednesday,5,10,2,54,422492,95,58,Ready,Success
9396,JOB003,INVENTORY_UPDATE,Data Processing,8,Thursday,13,23,8,98,191822,43,40,Ready,Failed
9397,JOB006,FINANCE_REPORT,Backup,23,Wednesday,6,27,6,28,239000,73,27,Delayed,Success
9398,JOB017,INVOICE_PROCESSING,Backup,22,Tuesday,21,18,6,83,329679,65,61,Ready,Success
9399,JOB010,ORDER_PROCESSING,Data Processing,2,Saturday,1,22,7,17,249418,77,78,Delayed,Success
9400,JOB010,ORDER_PROCESSING,Data Transfer,17,Sunday,10,4,4,23,462286,51,39,Ready,Success
9401,JOB003,INVENTORY_UPDATE,Reporting,6,Monday,20,4,1,33,357218,35,80,Ready,Failed
9402,JOB018,VENDOR_DATA_SYNC,Data Transfer,14,Saturday,2,27,8,26,136497,89,30,Ready,Failed
9403,JOB016,WAREHOUSE_UPDATE,Backup,20,Tuesday,8,28,2,6,346754,84,51,Ready,Success
9404,JOB010,ORDER_PROCESSING,Data Transfer,21,Friday,7,2,1,107,237850,32,23,Delayed,Failed
9405,JOB019,SYSTEM_MONITORING,Data Transfer,19,Sunday,25,1,9,81,335008,25,48,Delayed,Failed
9406,JOB017,INVOICE_PROCESSING,Backup,17,Saturday,10,28,9,40,206134,31,24,Not Ready,Failed
9407,JOB009,STOCK_UPDATE,Data Processing,2,Wednesday,17,2,4,42,200161,28,95,Not Ready,Failed
9408,JOB013,LOG_CLEANUP,Data Processing,22,Sunday,30,14,7,22,85430,78,58,Not Ready,Failed
9409,JOB020,ARCHIVE_JOB,Reporting,13,Wednesday,0,6,2,55,367500,86,42,Ready,Failed
9410,JOB006,FINANCE_REPORT,Data Transfer,23,Monday,14,2,5,19,434122,43,35,Ready,Failed
9411,JOB013,LOG_CLEANUP,Synchronization,1,Wednesday,3,14,8,103,404458,34,69,Delayed,Failed
9412,JOB013,LOG_CLEANUP,Data Processing,13,Sunday,3,10,1,56,372356,82,30,Ready,Failed
9413,JOB005,BACKUP_JOB,Synchronization,21,Thursday,27,15,7,21,277419,69,91,Ready,Failed
9414,JOB016,WAREHOUSE_UPDATE,Data Transfer,10,Thursday,9,12,9,116,60566,40,67,Ready,Success
9415,JOB011,EMPLOYEE_DATA_SYNC,Data Transfer,15,Saturday,10,1,6,81,248631,20,53,Ready,Success
9416,JOB020,ARCHIVE_JOB,Data Processing,7,Tuesday,17,19,2,26,469500,30,40,Ready,Failed
9417,JOB011,EMPLOYEE_DATA_SYNC,Backup,6,Monday,22,11,0,58,40911,86,82,Delayed,Failed
9418,JOB017,INVOICE_PROCESSING,Backup,10,Friday,28,20,5,56,437521,41,36,Not Ready,Failed
9419,JOB013,LOG_CLEANUP,Data Processing,2,Saturday,14,28,1,108,273501,93,53,Delayed,Failed
9420,JOB004,DATA_TRANSFER,Reporting,16,Tuesday,2,6,2,89,26364,26,70,Ready,Success
9421,JOB014,MASTER_DATA_SYNC,Backup,13,Monday,6,0,4,94,444009,68,86,Ready,Failed
9422,JOB013,LOG_CLEANUP,Reporting,5,Sunday,6,13,7,50,259253,20,43,Ready,Success
9423,JOB020,ARCHIVE_JOB,Data Transfer,7,Monday,16,23,1,8,246444,84,41,Ready,Success
9424,JOB003,INVENTORY_UPDATE,Synchronization,21,Sunday,21,9,5,11,450670,82,29,Ready,Failed
9425,JOB002,MONTHLY_PAYROLL,Data Processing,4,Saturday,19,2,0,14,336050,83,24,Ready,Success
9426,JOB018,VENDOR_DATA_SYNC,Synchronization,7,Tuesday,26,29,6,19,479242,45,50,Not Ready,Failed
9427,JOB018,VENDOR_DATA_SYNC,Data Transfer,1,Tuesday,23,10,3,30,228357,36,43,Ready,Success
9428,JOB004,DATA_TRANSFER,Data Transfer,14,Wednesday,15,21,0,84,118677,30,30,Ready,Success
9429,JOB019,SYSTEM_MONITORING,Backup,11,Friday,15,19,8,44,415518,86,70,Ready,Success
9430,JOB010,ORDER_PROCESSING,Backup,16,Thursday,7,29,8,102,392164,29,67,Not Ready,Failed
9431,JOB001,DAILY_SALES,Reporting,0,Wednesday,2,20,2,65,404712,85,23,Ready,Success
9432,JOB004,DATA_TRANSFER,Reporting,14,Monday,19,25,5,85,442724,51,27,Ready,Success
9433,JOB002,MONTHLY_PAYROLL,Reporting,13,Friday,14,27,6,106,44189,35,26,Ready,Success
9434,JOB009,STOCK_UPDATE,Reporting,19,Friday,0,14,3,20,136375,45,51,Ready,Success
9435,JOB009,STOCK_UPDATE,Backup,21,Tuesday,9,5,5,102,304982,93,41,Delayed,Success
9436,JOB002,MONTHLY_PAYROLL,Reporting,15,Friday,1,17,8,97,434726,75,55,Ready,Failed
9437,JOB010,ORDER_PROCESSING,Reporting,8,Saturday,6,12,9,22,49566,28,48,Ready,Success
9438,JOB008,SALES_REPORT,Data Processing,0,Friday,30,14,5,79,183613,24,87,Delayed,Failed
9439,JOB008,SALES_REPORT,Data Transfer,16,Monday,13,2,6,80,35380,26,80,Ready,Success
9440,JOB017,INVOICE_PROCESSING,Backup,12,Saturday,15,14,5,105,62817,84,72,Ready,Failed
9441,JOB002,MONTHLY_PAYROLL,Backup,20,Saturday,26,23,6,6,357762,31,91,Delayed,Failed
9442,JOB019,SYSTEM_MONITORING,Data Processing,20,Wednesday,27,23,0,58,111974,67,34,Ready,Success
9443,JOB008,SALES_REPORT,Data Processing,4,Friday,14,0,5,22,483768,91,67,Not Ready,Failed
9444,JOB016,WAREHOUSE_UPDATE,Data Processing,9,Tuesday,6,9,8,58,135536,44,73,Delayed,Failed
9445,JOB013,LOG_CLEANUP,Data Transfer,5,Sunday,12,23,2,42,286508,32,87,Ready,Success
9446,JOB015,DAILY_ANALYTICS,Backup,23,Wednesday,24,26,5,101,484898,60,88,Ready,Failed
9447,JOB006,FINANCE_REPORT,Data Processing,18,Tuesday,9,17,3,77,272510,29,83,Ready,Failed
9448,JOB018,VENDOR_DATA_SYNC,Reporting,12,Friday,8,25,6,19,318035,59,85,Ready,Failed
9449,JOB011,EMPLOYEE_DATA_SYNC,Reporting,0,Wednesday,8,25,6,68,261464,52,69,Ready,Success
9450,JOB013,LOG_CLEANUP,Data Processing,19,Friday,5,28,8,96,22610,54,91,Ready,Failed
9451,JOB005,BACKUP_JOB,Data Processing,14,Monday,23,7,3,12,186482,56,66,Ready,Success
9452,JOB012,DATABASE_BACKUP,Backup,13,Wednesday,24,11,7,50,312575,35,87,Ready,Success
9453,JOB013,LOG_CLEANUP,Backup,7,Tuesday,11,25,7,104,7215,91,32,Ready,Failed
9454,JOB016,WAREHOUSE_UPDATE,Data Processing,9,Monday,29,4,7,43,364118,52,33,Ready,Failed
9455,JOB020,ARCHIVE_JOB,Synchronization,8,Thursday,22,0,7,56,421344,72,28,Ready,Failed
9456,JOB003,INVENTORY_UPDATE,Data Transfer,16,Tuesday,19,7,5,12,88777,54,47,Delayed,Success
9457,JOB005,BACKUP_JOB,Data Transfer,8,Sunday,29,27,7,110,409501,74,57,Ready,Failed
9458,JOB007,CUSTOMER_REPORT,Data Transfer,2,Friday,19,4,5,54,248913,95,31,Ready,Failed
9459,JOB009,STOCK_UPDATE,Data Transfer,10,Tuesday,21,16,9,54,139740,36,32,Delayed,Failed
9460,JOB010,ORDER_PROCESSING,Data Transfer,11,Thursday,13,14,1,87,302214,46,40,Ready,Success
9461,JOB017,INVOICE_PROCESSING,Data Processing,9,Tuesday,26,3,2,72,301181,40,74,Delayed,Failed
9462,JOB014,MASTER_DATA_SYNC,Data Processing,16,Monday,19,12,5,31,87029,40,57,Ready,Success
9463,JOB014,MASTER_DATA_SYNC,Synchronization,16,Saturday,26,16,6,81,429036,36,71,Delayed,Failed
9464,JOB015,DAILY_ANALYTICS,Reporting,10,Tuesday,6,12,3,42,462818,46,45,Ready,Failed
9465,JOB005,BACKUP_JOB,Data Transfer,21,Wednesday,7,24,0,25,275046,95,41,Ready,Success
9466,JOB004,DATA_TRANSFER,Synchronization,3,Sunday,7,25,3,94,391416,67,70,Delayed,Success
9467,JOB001,DAILY_SALES,Data Transfer,6,Thursday,29,1,5,49,65849,63,91,Ready,Success
9468,JOB016,WAREHOUSE_UPDATE,Data Processing,20,Tuesday,7,23,7,62,64698,55,56,Ready,Success
9469,JOB007,CUSTOMER_REPORT,Data Processing,13,Thursday,1,3,3,27,195886,47,64,Ready,Failed
9470,JOB013,LOG_CLEANUP,Data Transfer,6,Saturday,13,24,9,58,75585,44,56,Ready,Success
9471,JOB018,VENDOR_DATA_SYNC,Data Transfer,23,Monday,9,1,0,34,275136,92,33,Ready,Success
9472,JOB007,CUSTOMER_REPORT,Synchronization,7,Wednesday,17,11,4,99,472505,66,37,Ready,Failed
9473,JOB006,FINANCE_REPORT,Data Processing,0,Friday,17,18,6,99,392083,42,26,Ready,Failed
9474,JOB009,STOCK_UPDATE,Data Transfer,23,Tuesday,17,17,5,20,352310,94,93,Ready,Failed
9475,JOB016,WAREHOUSE_UPDATE,Synchronization,21,Monday,15,9,2,56,434756,69,79,Ready,Success
9476,JOB008,SALES_REPORT,Reporting,3,Thursday,19,29,6,110,342741,84,77,Ready,Success
9477,JOB004,DATA_TRANSFER,Synchronization,11,Saturday,4,4,3,45,456401,35,74,Ready,Success
9478,JOB020,ARCHIVE_JOB,Synchronization,23,Sunday,19,10,4,75,146584,69,53,Not Ready,Success
9479,JOB016,WAREHOUSE_UPDATE,Data Transfer,2,Thursday,30,0,6,85,432870,32,64,Ready,Failed
9480,JOB014,MASTER_DATA_SYNC,Reporting,12,Sunday,4,27,1,28,158504,54,22,Ready,Success
9481,JOB004,DATA_TRANSFER,Backup,19,Saturday,19,2,3,24,406635,51,59,Ready,Success
9482,JOB014,MASTER_DATA_SYNC,Reporting,5,Sunday,22,16,3,107,435952,44,95,Ready,Failed
9483,JOB004,DATA_TRANSFER,Backup,10,Saturday,9,25,5,31,344331,62,72,Ready,Success
9484,JOB002,MONTHLY_PAYROLL,Synchronization,22,Monday,16,14,6,6,29338,47,50,Ready,Success
9485,JOB018,VENDOR_DATA_SYNC,Reporting,3,Tuesday,29,13,3,64,24929,85,42,Not Ready,Failed
9486,JOB017,INVOICE_PROCESSING,Data Processing,19,Friday,12,23,9,55,454023,86,91,Ready,Failed
9487,JOB011,EMPLOYEE_DATA_SYNC,Backup,15,Tuesday,16,14,0,5,472383,52,84,Ready,Failed
9488,JOB018,VENDOR_DATA_SYNC,Reporting,6,Wednesday,17,15,0,102,315744,66,74,Ready,Success
9489,JOB019,SYSTEM_MONITORING,Data Transfer,21,Tuesday,12,27,4,95,359884,54,31,Ready,Failed
9490,JOB020,ARCHIVE_JOB,Backup,10,Saturday,16,3,0,105,172153,83,20,Delayed,Failed
9491,JOB018,VENDOR_DATA_SYNC,Backup,23,Saturday,27,18,2,118,385654,31,30,Ready,Failed
9492,JOB009,STOCK_UPDATE,Backup,0,Wednesday,14,23,8,10,231931,72,70,Ready,Failed
9493,JOB019,SYSTEM_MONITORING,Data Transfer,6,Thursday,25,28,2,42,481825,63,85,Ready,Success
9494,JOB019,SYSTEM_MONITORING,Data Processing,11,Saturday,11,24,2,58,446735,65,64,Ready,Success
9495,JOB008,SALES_REPORT,Data Processing,6,Wednesday,27,7,8,64,312873,30,91,Ready,Success
9496,JOB017,INVOICE_PROCESSING,Synchronization,22,Saturday,9,5,4,31,226624,89,50,Ready,Success
9497,JOB005,BACKUP_JOB,Synchronization,6,Friday,12,15,7,116,39284,65,72,Ready,Success
9498,JOB005,BACKUP_JOB,Reporting,9,Saturday,29,29,9,84,52674,78,64,Ready,Success
9499,JOB009,STOCK_UPDATE,Reporting,15,Monday,10,2,8,66,325108,78,86,Ready,Failed
9500,JOB002,MONTHLY_PAYROLL,Reporting,7,Wednesday,2,7,5,67,39461,53,60,Ready,Success
9501,JOB008,SALES_REPORT,Data Transfer,8,Sunday,21,28,6,103,211843,40,47,Delayed,Failed
9502,JOB012,DATABASE_BACKUP,Data Processing,8,Tuesday,9,4,6,95,66581,91,81,Ready,Failed
9503,JOB005,BACKUP_JOB,Data Transfer,1,Wednesday,10,4,6,39,273270,71,21,Ready,Failed
9504,JOB017,INVOICE_PROCESSING,Data Transfer,12,Thursday,5,11,3,62,301636,67,91,Not Ready,Failed
9505,JOB002,MONTHLY_PAYROLL,Backup,12,Saturday,0,24,1,65,100284,38,84,Delayed,Success
